timestamp,trade_id,packet_id,component_trade_id,trade_component,instrument_id,instrument_id_key ,position,price,trade_sub_type,instrument_object,exchange_fee,transaction_fee
2022-10-10 09:30:00,1,1,1,straddle_component,437955,SPXW_3665_CE_20221010,50,18.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3665, 'expiry': '2022-10-10', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-10-10 09:30:00', 'underlying_spot': 3663.0, 'id': 437955, 'bid': 17.75, 'ask': 18.25, 'mid': 18.0, 'delta': 0.487079358314979, 'theta': -17.082310825433805, 'gamma': 0.0084012259904397, 'vega': 0.4939086585285981, 'sigma': 0.3831554381785171, 'moneyness': 0.05}",0,0
2022-10-10 09:30:00,2,1,1,straddle_component,591262,SPXW_3665_PE_20221010,50,20.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3665, 'expiry': '2022-10-10', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-10-10 09:30:00', 'underlying_spot': 3663.0, 'id': 591262, 'bid': 19.75, 'ask': 20.25, 'mid': 20.0, 'delta': -0.5128332672477143, 'theta': -17.01306788031478, 'gamma': 0.0083607141476704, 'vega': 0.4939121574395901, 'sigma': 0.3850145303039863, 'moneyness': -0.05}",0,0
2022-05-23 09:30:00,1,1,1,straddle_component,568503,SPXW_3930_CE_20220523,50,25.0,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3930, 'expiry': '2022-05-23', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-05-23 09:30:00', 'underlying_spot': 3931.5, 'id': 568503, 'bid': 23.25, 'ask': 25.0, 'mid': 24.12, 'delta': 0.5143332391641664, 'theta': -21.146650716570377, 'gamma': 0.0068197026692473, 'vega': 0.5300484459104418, 'sigma': 0.4397217206424507, 'moneyness': -0.04}",0,0
2022-05-23 09:30:00,2,1,1,straddle_component,461439,SPXW_3930_PE_20220523,50,24.0,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3930, 'expiry': '2022-05-23', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-05-23 09:30:00', 'underlying_spot': 3931.5, 'id': 461439, 'bid': 22.5, 'ask': 24.0, 'mid': 23.25, 'delta': -0.4859168103036992, 'theta': -21.64040358275166, 'gamma': 0.0066145650023941, 'vega': 0.5300603009480263, 'sigma': 0.4533689367506631, 'moneyness': 0.04}",0,0
2022-03-21 09:30:00,1,1,1,straddle_component,521291,SPXW_4455_CE_20220321,50,14.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4455, 'expiry': '2022-03-21', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-03-21 09:30:00', 'underlying_spot': 4456.25, 'id': 521291, 'bid': 13.75, 'ask': 14.25, 'mid': 14.0, 'delta': 0.5186835900815367, 'theta': -12.070415835001628, 'gamma': 0.0119440338863796, 'vega': 0.6005233516911925, 'sigma': 0.2214037445278895, 'moneyness': -0.03}",0,0
2022-03-21 09:30:00,2,1,1,straddle_component,307951,SPXW_4455_PE_20220321,50,18.0,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4455, 'expiry': '2022-03-21', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-03-21 09:30:00', 'underlying_spot': 4456.25, 'id': 307951, 'bid': 17.25, 'ask': 18.0, 'mid': 17.62, 'delta': -0.4854423007143893, 'theta': -16.4302133603121, 'gamma': 0.0086907673235714, 'vega': 0.6007832804208331, 'sigma': 0.3044143623056244, 'moneyness': 0.03}",0,0
2022-03-28 09:30:00,1,1,1,straddle_component,484038,SPXW_4530_CE_20220328,50,14.0,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4530, 'expiry': '2022-03-28', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-03-28 09:30:00', 'underlying_spot': 4531.5, 'id': 484038, 'bid': 13.5, 'ask': 14.0, 'mid': 13.75, 'delta': 0.522235599376053, 'theta': -11.685339394492884, 'gamma': 0.0122900130961056, 'vega': 0.6103840558314495, 'sigma': 0.2115011440293271, 'moneyness': -0.03}",0,0
2022-03-28 09:30:00,2,1,1,straddle_component,724969,SPXW_4530_PE_20220328,50,14.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4530, 'expiry': '2022-03-28', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-03-28 09:30:00', 'underlying_spot': 4531.5, 'id': 724969, 'bid': 14.0, 'ask': 14.5, 'mid': 14.25, 'delta': -0.4804554607159339, 'theta': -13.431032961432994, 'gamma': 0.0105652493154195, 'vega': 0.6106009359066764, 'sigma': 0.2461155203313863, 'moneyness': 0.03}",0,0
2022-08-22 09:30:00,1,1,1,straddle_component,243624,SPXW_4180_CE_20220822,50,13.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4180, 'expiry': '2022-08-22', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-08-22 09:30:00', 'underlying_spot': 4177.75, 'id': 243624, 'bid': 13.25, 'ask': 13.5, 'mid': 13.38, 'delta': 0.4788526826891903, 'theta': -12.897039348095497, 'gamma': 0.0110224720195617, 'vega': 0.5628185714091769, 'sigma': 0.2558292691026092, 'moneyness': 0.05}",0,0
2022-08-22 09:30:00,2,1,1,straddle_component,364929,SPXW_4180_PE_20220822,50,15.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4180, 'expiry': '2022-08-22', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-08-22 09:30:00', 'underlying_spot': 4177.75, 'id': 364929, 'bid': 14.75, 'ask': 15.25, 'mid': 15.0, 'delta': -0.5220663573121342, 'theta': -12.240603515174824, 'gamma': 0.0114343436052877, 'vega': 0.5627479915132767, 'sigma': 0.2465833213137775, 'moneyness': -0.05}",0,0
2022-09-19 09:30:00,1,1,1,straddle_component,371109,SPXW_3860_CE_20220919,50,17.0,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3860, 'expiry': '2022-09-19', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-09-19 09:30:00', 'underlying_spot': 3858.0, 'id': 371109, 'bid': 16.25, 'ask': 17.0, 'mid': 16.62, 'delta': 0.4856281270651408, 'theta': -15.82439214044923, 'gamma': 0.0090595190727071, 'vega': 0.5201370056034751, 'sigma': 0.3373129585028875, 'moneyness': 0.05}",0,0
2022-09-19 09:30:00,2,1,1,straddle_component,212073,SPXW_3860_PE_20220919,50,22.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3860, 'expiry': '2022-09-19', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-09-19 09:30:00', 'underlying_spot': 3858.0, 'id': 212073, 'bid': 22.25, 'ask': 22.75, 'mid': 22.5, 'delta': -0.510785450586404, 'theta': -19.29721422615892, 'gamma': 0.0073894705465704, 'vega': 0.5202847811566809, 'sigma': 0.4136642949564545, 'moneyness': -0.05}",0,0
2022-12-05 09:30:00,1,1,1,straddle_component,705777,SPXW_4045_CE_20221205,50,13.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4045, 'expiry': '2022-12-05', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-12-05 09:30:00', 'underlying_spot': 4046.5, 'id': 705777, 'bid': 12.75, 'ask': 13.25, 'mid': 13.0, 'delta': 0.5233180966497386, 'theta': -10.992331211019192, 'gamma': 0.0130389463137703, 'vega': 0.5449709251975223, 'sigma': 0.2232120964310066, 'moneyness': -0.04}",0,0
2022-12-05 09:30:00,2,1,1,straddle_component,344171,SPXW_4045_PE_20221205,50,12.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4045, 'expiry': '2022-12-05', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-12-05 09:30:00', 'underlying_spot': 4046.5, 'id': 344171, 'bid': 12.0, 'ask': 12.75, 'mid': 12.38, 'delta': -0.4781798817748317, 'theta': -11.71887642029888, 'gamma': 0.0120729968422494, 'vega': 0.5450873847408415, 'sigma': 0.2411224236979105, 'moneyness': 0.04}",0,0
2022-01-10 09:30:00,1,1,1,straddle_component,304496,SPXW_4635_CE_20220110,50,14.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4635, 'expiry': '2022-01-10', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-01-10 09:30:00', 'underlying_spot': 4634.25, 'id': 304496, 'bid': 14.0, 'ask': 14.5, 'mid': 14.25, 'delta': 0.495513133511416, 'theta': -13.26887640022586, 'gamma': 0.0109272412629479, 'vega': 0.6251578583496817, 'sigma': 0.2329512101193909, 'moneyness': 0.02}",0,0
2022-01-10 09:30:00,2,1,1,straddle_component,182954,SPXW_4635_PE_20220110,50,15.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4635, 'expiry': '2022-01-10', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-01-10 09:30:00', 'underlying_spot': 4634.25, 'id': 182954, 'bid': 15.25, 'ask': 15.75, 'mid': 15.5, 'delta': -0.5041745061087788, 'theta': -13.634811081825822, 'gamma': 0.0104838043490929, 'vega': 0.625163192650442, 'sigma': 0.2428064918086412, 'moneyness': -0.02}",0,0
2022-10-03 09:30:00,1,1,1,straddle_component,569901,SPXW_3635_CE_20221003,50,21.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3635, 'expiry': '2022-10-03', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-10-03 09:30:00', 'underlying_spot': 3636.75, 'id': 569901, 'bid': 21.0, 'ask': 21.5, 'mid': 21.25, 'delta': 0.5176987830102675, 'theta': -18.379664160774425, 'gamma': 0.0078239976986083, 'vega': 0.4901436726606576, 'sigma': 0.4142025033358368, 'moneyness': -0.05}",0,0
2022-10-03 09:30:00,2,1,1,straddle_component,445230,SPXW_3635_PE_20221003,50,20.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3635, 'expiry': '2022-10-03', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-10-03 09:30:00', 'underlying_spot': 3636.75, 'id': 445230, 'bid': 20.0, 'ask': 20.5, 'mid': 20.25, 'delta': -0.4827780933307934, 'theta': -18.99484384834089, 'gamma': 0.0075131943333417, 'vega': 0.4901693786240599, 'sigma': 0.4313597047566374, 'moneyness': 0.05}",0,0
2022-11-21 09:30:00,1,1,1,straddle_component,54128,SPXW_3965_CE_20221121,50,11.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3965, 'expiry': '2022-11-21', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-11-21 09:30:00', 'underlying_spot': 3964.5, 'id': 54128, 'bid': 11.0, 'ask': 11.5, 'mid': 11.25, 'delta': 0.4968192757771383, 'theta': -10.44391574443766, 'gamma': 0.013900919118015, 'vega': 0.5348258030759245, 'sigma': 0.2140605244365739, 'moneyness': 0.01}",0,0
2022-11-21 09:30:00,2,1,1,straddle_component,447251,SPXW_3965_PE_20221121,50,18.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3965, 'expiry': '2022-11-21', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-11-21 09:30:00', 'underlying_spot': 3964.5, 'id': 447251, 'bid': 17.5, 'ask': 18.25, 'mid': 17.88, 'delta': -0.5007669145582483, 'theta': -15.926904344103052, 'gamma': 0.0090053056212013, 'vega': 0.5348418788640092, 'sigma': 0.330441550186102, 'moneyness': -0.01}",0,0
2022-01-03 09:30:00,1,1,1,straddle_component,524247,SPXW_4775_CE_20220103,50,8.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4775, 'expiry': '2022-01-03', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-01-03 09:30:00', 'underlying_spot': 4774.25, 'id': 524247, 'bid': 8.25, 'ask': 8.75, 'mid': 8.5, 'delta': 0.4910164135584871, 'theta': -8.036760340465209, 'gamma': 0.0180582390818528, 'vega': 0.6439202817713321, 'sigma': 0.1368017653565543, 'moneyness': 0.02}",0,0
2022-01-03 09:30:00,2,1,1,straddle_component,568372,SPXW_4775_PE_20220103,50,10.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4775, 'expiry': '2022-01-03', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-01-03 09:30:00', 'underlying_spot': 4774.25, 'id': 568372, 'bid': 10.25, 'ask': 10.75, 'mid': 10.5, 'delta': -0.5075072904507927, 'theta': -9.085705203221323, 'gamma': 0.0156294644604315, 'vega': 0.6439700160028412, 'sigma': 0.1580724700785538, 'moneyness': -0.02}",0,0
2022-06-13 09:30:00,1,1,1,straddle_component,381047,SPXW_3805_CE_20220613,50,26.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3805, 'expiry': '2022-06-13', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-06-13 09:30:00', 'underlying_spot': 3805.25, 'id': 381047, 'bid': 26.0, 'ask': 26.75, 'mid': 26.38, 'delta': 0.5059366428479706, 'theta': -23.82992494335768, 'gamma': 0.0060730258155672, 'vega': 0.5133019326061738, 'sigma': 0.5104414377595077, 'moneyness': -0.01}",0,0
2022-06-13 09:30:00,2,1,1,straddle_component,682348,SPXW_3805_PE_20220613,50,33.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3805, 'expiry': '2022-06-13', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-06-13 09:30:00', 'underlying_spot': 3805.25, 'id': 682348, 'bid': 33.0, 'ask': 33.75, 'mid': 33.38, 'delta': -0.4936441679806336, 'theta': -30.32959576408066, 'gamma': 0.0047431918659412, 'vega': 0.5132936243267991, 'sigma': 0.6535417551110757, 'moneyness': 0.01}",0,0
2022-06-27 09:30:00,1,1,1,straddle_component,258434,SPXW_3930_CE_20220627,50,18.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3930, 'expiry': '2022-06-27', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-06-27 09:30:00', 'underlying_spot': 3929.75, 'id': 258434, 'bid': 17.75, 'ask': 18.5, 'mid': 18.12, 'delta': 0.5015797578067804, 'theta': -16.578116105739706, 'gamma': 0.0087443476104454, 'vega': 0.5301506696104124, 'sigma': 0.3433101097219211, 'moneyness': 0.01}",0,0
2022-06-27 09:30:00,2,1,1,straddle_component,266993,SPXW_3930_PE_20220627,50,19.75,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3930, 'expiry': '2022-06-27', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-06-27 09:30:00', 'underlying_spot': 3929.75, 'id': 266993, 'bid': 19.0, 'ask': 19.75, 'mid': 19.38, 'delta': -0.4982385926442845, 'theta': -17.40961414373213, 'gamma': 0.0082466325324048, 'vega': 0.5301496589217756, 'sigma': 0.3640294602737767, 'moneyness': -0.01}",0,0
2022-03-14 09:30:00,1,1,1,straddle_component,509900,SPXW_4210_CE_20220314,50,25.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4210, 'expiry': '2022-03-14', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-03-14 09:30:00', 'underlying_spot': 4209.25, 'id': 509900, 'bid': 24.5, 'ask': 25.25, 'mid': 24.88, 'delta': 0.4993774627976677, 'theta': -22.91012603005053, 'gamma': 0.0063169918718131, 'vega': 0.5678609178002318, 'sigma': 0.4436768458439504, 'moneyness': 0.02}",0,0
2022-03-14 09:30:00,2,1,1,straddle_component,569478,SPXW_4210_PE_20220314,50,23.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4210, 'expiry': '2022-03-14', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-03-14 09:30:00', 'underlying_spot': 4209.25, 'id': 569478, 'bid': 22.5, 'ask': 23.25, 'mid': 22.88, 'delta': -0.5013606741774979, 'theta': -20.33454217439977, 'gamma': 0.007057800992527, 'vega': 0.5678582996287656, 'sigma': 0.3971052946903178, 'moneyness': -0.02}",0,0
2022-07-18 09:30:00,1,1,1,straddle_component,325998,SPXW_3895_CE_20220718,50,17.25,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3895, 'expiry': '2022-07-18', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-07-18 09:30:00', 'underlying_spot': 3897.5, 'id': 325998, 'bid': 16.75, 'ask': 17.25, 'mid': 17.0, 'delta': 0.5290506667268602, 'theta': -13.992206819714673, 'gamma': 0.0101280758713073, 'vega': 0.5244079937529698, 'sigma': 0.2980682806797985, 'moneyness': -0.06}",0,0
2022-07-18 09:30:00,2,1,1,straddle_component,330389,SPXW_3895_PE_20220718,50,14.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3895, 'expiry': '2022-07-18', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-07-18 09:30:00', 'underlying_spot': 3897.5, 'id': 330389, 'bid': 13.75, 'ask': 14.5, 'mid': 14.12, 'delta': -0.4704970900284877, 'theta': -13.572357729847605, 'gamma': 0.0103102586734848, 'vega': 0.5243641116310034, 'sigma': 0.2927769568189175, 'moneyness': 0.06}",0,0
2022-05-16 09:30:00,1,1,1,straddle_component,342558,SPXW_4010_CE_20220516,50,20.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4010, 'expiry': '2022-05-16', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-05-16 09:30:00', 'underlying_spot': 4007.75, 'id': 342558, 'bid': 20.0, 'ask': 20.5, 'mid': 20.25, 'delta': 0.487117793142211, 'theta': -19.21655513126304, 'gamma': 0.0074673492989063, 'vega': 0.5403954815072538, 'sigma': 0.3939930945288174, 'moneyness': 0.06}",0,0
2022-05-16 09:30:00,2,1,1,straddle_component,339969,SPXW_4010_PE_20220516,50,27.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 4010, 'expiry': '2022-05-16', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-05-16 09:30:00', 'underlying_spot': 4007.75, 'id': 339969, 'bid': 26.75, 'ask': 27.5, 'mid': 27.12, 'delta': -0.5094710069855068, 'theta': -23.36748985518078, 'gamma': 0.0061125955852503, 'vega': 0.5405251641136655, 'sigma': 0.481430357338798, 'moneyness': -0.06}",0,0
2022-07-11 09:30:00,1,1,1,straddle_component,633272,SPXW_3875_CE_20220711,50,16.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3875, 'expiry': '2022-07-11', 'dividend_rate': 0.015, 'opt_type': 'CE', 'timestamp': '2022-07-11 09:30:00', 'underlying_spot': 3874.75, 'id': 633272, 'bid': 15.0, 'ask': 16.5, 'mid': 15.75, 'delta': 0.5011724848666077, 'theta': -14.424230541341812, 'gamma': 0.0100562570182205, 'vega': 0.5227326263906962, 'sigma': 0.3027612651848599, 'moneyness': 0.01}",0,0
2022-07-11 09:30:00,2,1,1,straddle_component,438732,SPXW_3875_PE_20220711,50,18.5,trade,"{'detailed': True, 'instrument_type': 'option', 'underlying': 'SPXW', 'strike': 3875, 'expiry': '2022-07-11', 'dividend_rate': 0.015, 'opt_type': 'PE', 'timestamp': '2022-07-11 09:30:00', 'underlying_spot': 3874.75, 'id': 438732, 'bid': 16.75, 'ask': 18.5, 'mid': 17.62, 'delta': -0.4985199470262103, 'theta': -15.82350274128533, 'gamma': 0.0090693860244073, 'vega': 0.522731287065108, 'sigma': 0.3357048897911494, 'moneyness': -0.01}",0,0
